,label,text,label_none,label_soft,label_tech,label_code
7688,none,"Bei Interesse an dieser anspruchsvollen, abwechslungsreichen Position senden Sie uns gerne Ihre Bewerbungsunterlagen (CV in deutscher Sprache) an finance.frankfurt@psdgroup.com mit der Referenznummer ST/OKU1/16440760 in der Betreffzeile. Außerdem erwünscht sind Angaben zu Verfügbarkeit und Zielgehalt. Ihre Unterlagen werden direkt an den verantwortlichen Berater Oliver Kurz zur Prüfung weitergeleitet. Für telefonische Rückfragen vorab, können Sie mich gerne kontaktieren unter: Oliver Kurz oliver.kurz@psdgroup.com 069 138 136 38",1,0,0,0
7689,tech,Gute Kenntnisse des Kapitalmarktes und seiner fundamentalen Grundlagen,0,0,1,2
7690,none,"Sartorius Stedim Spain, S.A.U Avda. de la Industria, 32 Edificio PAYMA 28108 Alcobendas (Madrid) Phone: +34.90.2110.935 Fax: +34.913.589.623",1,0,0,0
7691,tech,Kenntnis gängiger SW-Entwicklungswerkzeuge und Anwendungen zur Verbindung unterschiedlicher IT-Infrastrukturen,0,0,1,2
7692,tech,"Sie verfügen über Kenntnisse in einem oder mehreren der folgenden Fachthemen: Aktuelle Microsoft-Server-Technologien – insbesondere Windows Server und Active Directory Virtualisierungslösungen (VMware, Microsoft, Citrix) Microsoft-Cloud-Technologien",0,0,1,2
7693,tech,Sehr gute Kenntnisse im Umgang mit Powerpoint und Excel.,0,0,1,2
7694,soft,Sie sind zielorientiert und haben Freude am Verkauf,0,1,0,1
7695,tech,"Sie verfügen über gute PC-Kenntnisse (MS-Office) und sind möglichst vertraut mit SAP, Domus-Kenntnisse sind wünschenswert.",0,0,1,2
7696,soft,"Sie arbeiten strukturiert, besitzen ein hohes Abstraktionsvermögen, sind entscheidungsfreudig und gehen Probleme und Konflikte aktiv und lösungsorientiert an.",0,1,0,1
7697,none,"Standort Hemmersbach GmbH & Co. KG Nürnberg, Deutschland",1,0,0,0
7698,tech,Vertraut mit Projektarbeit (Leitung und Präsentation),0,0,1,2
7699,soft,Sehr gute konzeptionelle und analytische Fähigkeiten,0,1,0,1
7700,none,"Einsatzbeginn: ab Januar 2019 Der hohe Ausbildungsstandard, die lange Betriebszugehörigkeit und Erfahrung vieler Mitarbeiterinnen und Mitarbeiter sorgen für hohe Kontinuität, Zuverlässigkeit und ausgeprägte Kompetenz – wir bilden echte Teams mit unseren Kunden. Kundenorientierung ist Ihnen wichtig und Sie arbeiten gerne in einem durch Kollegialität geprägtem Arbeitsklima in einem internationalen Umfeld? Sie haben Spaß an der Herausforderung und wollen mit einem innovationsstarken Team den Markt erobern? Wachsen Sie mit uns. Wir freuen uns auf Ihre Bewerbung! Bewerben Sie sich bitte mit Ihren vollständigen Unterlagen inklusive Zeugnissen und Angaben zum nächstmöglichen Eintrittstermin sowie Ihrer Gehaltsvorstellung über unser Online-Bewerbungsportal.Für Fragen steht Ihnen Frau Christina Grill telefonisch unter 089-33033-4321 gerne zur Verfügung.",1,0,0,0
7701,soft,Zielorientiertes Arbeiten,0,1,0,1
7702,soft,"Sie überzeugen uns persönlich durch eine positive Ausstrahlung, Flexibilität sowie Spaß an der Arbeit mit einem Team",0,1,0,1
7703,tech,"Sie besitzen gute Anwenderkenntnisse in dem Ticketsystem OTRS und verfügen auch sonst über sehr gute allgemeine EDV-Kenntnisse (MS Office, SAP)",0,0,1,2
7704,tech,Kenntnisse im Bereich AVA.,0,0,1,2
7705,soft,Wirtschaftliches Denken und Ergebnisorientierung.,0,1,0,1
7706,soft,"Gute Deutschkenntnisse in Wort und Schrift, sowie sichere Englischkenntnisse",0,1,0,1
7707,soft,Hohes Maß an Belastbarkeit und Durchsetzungsvermögen,0,1,0,1
7708,soft,Gute Englisch-Kenntnisse,0,1,0,1
7709,soft,"Teamorientierung, Leistungsbereitschaft, Durchsetzungsvermögen sowie ein sicheres Auftreten",0,1,0,1
7710,soft,"Sie haben ein gutes modisches Gespür und wissen, was „gefragt und angesagt“ ist",0,1,0,1
7711,soft,Sind motiviert und besitzen eine gute Teamfähigkeit.,0,1,0,1
7712,soft,Zuverlässigkeit und eine schnelle Auffassungsgabe.,0,1,0,1
7713,tech,Kenntnisse im Umgang mit der Software FLOWFACT von Vorteil.,0,0,1,2
7714,soft,"Sie verkaufen, organisieren und arbeiten im Team mit Lust und Leidenschaft.",0,1,0,1
7715,none,Garten & Freizeit Auto & Fahrrad Gartenbe- & Entwässerung Gartenmaschinen und -werkzeuge Heimtier & Zoo Sonnen- & Sichtschutz Gartenmöbel & Dekoration Pflanzen & Blumen Grills & Grillzubehör Camping & Outdoor Gartenbau & Ausstattung Services Handwerkerservices im Garten Bau-Fachservice Miettransporter- & Anhängerverleihservice Mietgeräteservice 0% Finanzierung Alle toom Services im Überblick DIY/Inspiration & Hilfe Grillspezial Garten- und Pflanzenratgeber Selbstbauideen Alternativer Pflanzenschutz Schritt-für-Schritt-Anleitungen,1,0,0,0
7716,soft,Sie haben ausgeprägte analytische Fähigkeiten und eine hohe IT-Affinität,0,1,0,1
7717,soft,sorgfältige und zuverlässige Arbeitsweise,0,1,0,1
7718,soft,Ausgeprägtes analytisches Denkvermögen und rasche Auffassungsgabe,0,1,0,1
7719,none,Kontakt Haben wir Ihre Leidenschaft geweckt? Frau Katrin Honold freut sich über Ihre aussagekräftige Bewerbung unter der Kennziffer STE63-51417-MPSG mit Angabe des frühestmöglichen Eintrittstermins und Ihrer Gehaltsvorstellung. Senden Sie Ihre Unterlagen per E-Mail an stuttgart@m-plan.com oder nutzen Sie unser Online-Formular. M Plan GmbH Niederlassung Stuttgart 70499 Stuttgart Frau Katrin Honold +49 711 814708-0 +49 711 814708-22 stuttgart@m-plan.com,1,0,0,0
7720,tech,Örtliche Branchenkenntnisse sind wünschenswert,0,0,1,2
7721,none,"Standort P+Z Engineering GmbH Frankfurter Ring 160 80807 München Deutschland Ihr Weg zu uns Bitte senden Sie uns Ihre vollständigen Unterlagen mit Angabe Ihres Gehaltswunsches, Ihres Eintrittstermins und folgender Referenznummer M-BNB-101 an career@arrk-engineering.com Rückfragen Telefon: +49 (0) 89 / 31857 - 501",1,0,0,0
7722,tech,"Eigenverantwortliche Arbeitsweise, hohe Lösungs- und Serviceorientierung",0,0,1,2
7723,soft,Reisebereitschaft bis zu ca. 20% Ihrer Tätigkeit,0,1,0,1
7724,soft,Gutes Unternehmensklima.,0,1,0,1
7725,soft,Kunden- und serviceorientiertes Denken und Handeln ist für Sie selbstverständlich.,0,1,0,1
7726,none,Die +49 med ist eine Kommunikationsagentur am Berliner Hauptbahnhof.,1,0,0,0
7727,soft,ein hohes Maß an Verantwortungsbewusstsein und sozialer Kompetenz,0,1,0,1
7728,soft,Sehr gute Englisch- und Deutschkenntnisse sowie ein hohes Maß an Kundenorientierung und Belastbarkeit runden Ihr Profil ab.,0,1,0,1
7729,soft,"Belastbarkeit und Flexibilität, strategische Denkweise und Freude an Innovationen Sicheres Anwenden der englischen Sprache in Wort und Schrift",0,1,0,1
7730,tech,"Fachwissen im Bereich Microsoft-Server-Systeme (Microsoft Zertifizierung von Vorteil), der Softwareverteilung und Paketierung sowie Scripting oder Programmierung",0,0,1,2
7731,soft,Problemlösungs- und Durchsetzungsfähigkeit,0,1,0,1
7732,none,Fraunhofer-INSTITUT für Siliziumtechnologie ISIT.,1,0,0,0
7733,tech,Hohe IT-Affinität,0,0,1,2
7734,none,"Standort United Parcel Service Deutschland S.à r.l. & Co. OHG Monheim, Deutschland",1,0,0,0
7735,tech,Fundierte Kenntnisse im Lohn- und Gehaltsbereich.,0,0,1,2
7736,none,Mobil,1,0,0,0
7737,tech,"Routinierter Umgang mit den gängigen MS Office-Programmen (Word, Excel, Outlook)",0,0,1,2
7738,none,"Location Bosch Gruppe Ditzingen, Deutschland",1,0,0,0
7739,tech,"gute Fähigkeiten und Kenntnisse in der Beobachtung, Dokumentation und Entwicklungsbegleitung",0,0,1,2
7740,none,Erneuerbare Energien Windenergie Biogas Sonnenenergie Wasserkraft Konventionelle Erzeugung Energie aus Abfall Gasspeicherung Netz Vertrieb Wasserwirtschaft,1,0,0,0
7741,tech,Sie haben einen routinierten Umgang mit dem PC und besitzen gute MS-Office-Kenntnisse.,0,0,1,2
7742,none,RSS-Feeds,1,0,0,0
7743,soft,sehr gute Ausdrucksfähigkeit sowie hohe Serviceorientierung,0,1,0,1
7744,soft,"Sie sind ein innovativer Teamplayer, dem es Freude bereitet, über den Tellerrand hinauszuschauen und Themen eigenständig anzustoßen.",0,1,0,1
7745,tech,"Sehr gute MS-Office-Anwenderkenntnisse, SAP, CRM",0,0,1,2
7746,none,Mitarbeiter SAP-Anwendungsberatung First-Level-Support (m/w),1,0,0,0
7747,none,Deutsches Rotes Kreuz e.V. - DRK e.V.,1,0,0,0
7748,tech,"Sehr gute Programmierkenntnisse (C/C++/Python, Design Patterns, etc.).",0,0,1,2
7749,none,"HomeKliniken & InstituteKliniken, FachabteilungenAnästhesieAugenheilkundeChirurgieDermatologie | HautheilkundeGastroenterologieGefäßchirurgieGeriatrie | AltersmedizinGynäkologie | FrauenheilkundeHals-Nasen-Ohren-HeilkundeInnere MedizinIntensivmedizinKardiologie | HerzmedizinKinderheilkundeNeurochirurgieNeurologieOnkologie | KrebsheilkundeOrthopädie & UnfallchirurgiePneumologie | LungenheilkundePsychosomatikRadiologie & NuklearmedizinStrahlentherapieUrologieMedizinische KompetenzzentrenAllergiezentrumDiabeteszentrumGefäßzentrumGeriatrischer SchwerpunktKontinenzzentrumMutter-Kind-Zentrum mit PerinatalzentrumSchlaganfallzentrumTraumazentrumTumorzentrumViszeralonkologisches ZentrumInstituteKlinikhygieneLaborPathologieTransfusionsmedizin & BlutbankPflege & BeratungPflege & FunktionsdienstUnser LeitungsteamUnser SelbstverständnisUnsere QualifikationenFunktionsdienst OP/Anästhesie/AEMPAus-, Fort- und WeiterbildungBeratungBrückenpflegeOnkologische PflegeberatungSozialberatungPatientenmanagementMenschen mit DemenzErnährungsberatungSozialmedizinische FamiliennachsorgeSeelsorgeAufenthalt & ServiceKlinikum am GesundbrunnenKlinikum am PlattenwaldGeriatrische Rehaklinik BrackenheimKrankenhaus MöckmühlLungenklinik LöwensteinKlinikaufenthalt von demenzkranken PatientenBeruf & BildungStellenangeboteGesundheitsakademieAusbildungDuales Studium (DHBW)Ärztliche Aus- & WeiterbildungFort- & WeiterbildungFSJ, Bufdi & PraktikaFamilie & BerufSLK als ArbeitgeberRegion & mehrGesundheitsangebote & VeranstaltungenVeranstaltungenVeranstaltungen der FrauenklinikVeranstaltungen der KrebsberatungsstelleAbendvorlesung ""Medizin hautnah""Gesundheit im GesprächKultur im KlinikumKurse SLK-FamilySLK-FamilyPhysiotherapieKlinikum am GesundbrunnenKlinikum am PlattenwaldKrankenhaus MöckmühlStrahlentherapieÜber unsDie SLK-KlinikenLeitbildUnsere QualitätGesellschafter & AufsichtsratUnternehmensleitung & OrganisationDaten & FaktenStandorteKooperationen & MitgliedschaftenGesund in die Zukunft!Spenden & helfenPublikationenAktuelles & Presse",1,0,0,0
7750,soft,Sie lernen schnell neue Vorgehensweisen und übernehmen gerne Verantwortung.,0,1,0,1
7751,soft,Fließende Deutsch- und gute Englischkenntnisse in Wort und Schrift.,0,1,0,1
7752,none,Handwerkerservice Bäder Küche Wohnräume Fassade und Dach Dachausbau Technik und Elektro Garten und Außenbereich Über den Service Jetzt Termin anfragen Partner werden Handwerkerservice im Überblick,1,0,0,0
7753,tech,Sehr gute Englischkenntnisse und sichere Anwendungskenntnisse mit den gängigen MS Office-Programmen sowie Kenntnisse in SAP,0,0,1,2
7754,soft,"Ihr Profil wird von einem hohen Maß an Eigeninitiative, Flexibilität und Belastbarkeit und sehr guten Deutsch- und Englischkenntnissen abgerundet.",0,1,0,1
7755,none,Haben wir Ihr Interesse geweckt? Dann bewerben Sie sich mit Ihren aussagekräftigen Bewerbungsunterlagen inklusive Gehaltsvorstellung auf diese Stelle. Werden Sie Teil unseres Teams im Allgäu – einem der schönsten Standorte des Unternehmens. AGCO GmbH Johann-Georg-Fendt-Straße 4 I D-87616 Marktoberdorf /Allgäu Telefon: +49 8342 77-0 I www.fendt.com,1,0,0,0
7756,none,"Sartorius UK Ltd. Longmead Business Centre Blenheim Road, Epsom Surrey, KT19 9QQ Phone: +44.1372.737100 Fax: +44.1372.729927",1,0,0,0
7757,soft,Sehr starke Dienstleistungsorientierung.,0,1,0,1
7758,soft,"Eine strukturierte, eigenständige und sorgfältige Arbeitsweise",0,1,0,1
7759,tech,Linux-Kenntnisse,0,0,1,2
7760,none,jobvector Über jobvector Karriere bei jobvector Presse Kontakt Datenschutz AGB Impressum,1,0,0,0
7761,soft,"Strong verbal and written communication skills and the ability to interact professionally with internals and externals, executives, managers and subject matter experts",0,1,0,1
7762,soft,"Eigeninitiative, Kommunikationsstärke und Entscheidungskompetenz.",0,1,0,1
7763,none,EWE NETZ Gastransport Nord EWE WASSER EWE GASSPEICHER EWE ERNEUERBARE ENERGIEN Offshore Windpark RIFFGAT EWE OSS DOTI,1,0,0,0
7764,tech,"Kenntnisse in anderen SAP Modulen, insbesondere SAP FI, sind hilfreich",0,0,1,2
7765,soft,Freude an Herausforderungen.,0,1,0,1
7766,none,Stellenanzeige aufgeben,1,0,0,0
7767,soft,Hohe Kunden- und Qualitätsorientierung,0,1,0,1
7768,none,Stellenangebot 1 von 28,1,0,0,0
7769,soft,Aufgeschlossenheit gegenüber technischen Veränderungen,0,1,0,1
7770,none,"Kontakt & Wissenswertes Beginn: ab Januar 2019Dauer: 6 MonateVoraussetzung für die Abschlussarbeit ist die Immatrikulation an einer Hochschule.Bitte fügen Sie Ihrer Bewerbung ein Motivationsschreiben, Ihren Lebenslauf, Ihre Notenspiegel, die Prüfungsordnung sowie ggf. eine gültige Arbeits- und Aufenthaltserlaubnis bei.Sie haben fachliche Fragen zum Job?Michael Schmidt (Fachabteilung)+49 711 811 40871",1,0,0,0
7771,tech,"Programmierkenntnisse in C-Sharp, Visual Basic sowie C++ sind vorteilhaft.",0,0,1,2
7772,none,"Standort Mercedes-Benz Bank AG Stuttgart, Deutschland",1,0,0,0
7773,soft,Präsentations- und Moderationskompetenz,0,1,0,1
7774,none,Berechnungsingenieur CFK/GFK (m/w),1,0,0,0
7775,none,+49 (0) 551 383 15-0 personal @ prof-schumann.de.,1,0,0,0
7776,none,Der Fokus des Unternehmens liegt dabei auf sicheren und anwenderfreundlichen Lösungen.,1,0,0,0
7777,tech,"Sehr gute MS Office-Kenntnisse (Excel, PowerPoint etc.)",0,0,1,2
7778,tech,Fundierte Kenntnisse bei der modellbasierten Entwicklung und automatisierten Codeerzeugung.,0,0,1,2
7779,soft,Starkes Interesse an kommunikativem internem und externem Networking als auch Kundenbindungsprozessen,0,1,0,1
7780,soft,"Teamfähigkeit, Engagement, Genauigkeit.",0,1,0,1
7781,soft,Durchsetzungsvermögen und Belastbarkeit.,0,1,0,1
7782,none,Diekseepromenade 7-11,1,0,0,0
7783,tech,sicheres Beherrschen der MS-Office-Programme sowie der deutschen Sprache in Wort und Schrift,0,0,1,2
7784,soft,strukturierte Arbeitsweise,0,1,0,1
7785,soft,Bereitschaft zu Mehr- und Samstagsarbeit bei hoher Auftragslage.,0,1,0,1
7786,soft,Sehr gute Englischkenntnisse in Wort und Schrift,0,1,0,1
7787,none,Multi Cloud Consulting Multi Cloud Services,1,0,0,0
7788,none,Kontakt Jetzt bewerben Referenz: 9110412-ST-DE-100811 Mehr Informationen über uns: whoohoo.de,1,0,0,0
7789,tech,Know-How in den im Karosseriebau eingesetzten Technologien und Möglichkeiten,0,0,1,2
7790,tech,Sicherer Umgang mit den MS Office-Programmen,0,0,1,2
7791,none,Uni Kariert Gestreift Gemustert Halbarm Extra lang Zur Übersicht,1,0,0,0
7792,soft,"Belastbarkeit, Flexibilität und hohes Engagement",0,1,0,1
7793,none,Schwerbehinderte Menschen werden bei gleicher Eignung bevorzugt eingestellt. Die Fraunhofer-Gesellschaft legt Wert auf die berufliche Gleichstellung von Frauen und Männern.,1,0,0,0
7794,tech,"Zusätzlich verfügen Sie über sehr gute Kenntnisse in Hibernate, Spring, Java, JavaScript, XML/XSD, SQL und maven.",0,0,1,2
7795,soft,Flexibilität und Teambereitschaft,0,1,0,1
7796,none,Oder artverwandter Fachrichtungen in Betracht.,1,0,0,0
7797,soft,Gute bis sehr gute Englischkenntnisse in Wort und Schrift,0,1,0,1
7798,soft,"Analytisches Denkvermögen, hohe Lernbereitschaft, Teamfähigkeit.",0,1,0,1
7799,soft,"Konsequente Service- und Kundenorientierung, Durchsetzungsvermögen und hohe Belastbarkeit",0,1,0,1
7800,soft,"Teamfähigkeit, Flexibilität, Durchsetzungsvermögen, selbstständige und kundenorientierte Arbeitsweise.",0,1,0,1
7801,none,"Standort Swyx Solutions GmbH Emil-Figge-Str. 86, 44227 Dortmund, Deutschland",1,0,0,0
7802,none,Die DANA ist Betreiberin von 19 Senioreneinrichtungen und zwei Ambulanten Pflegediensten in Norddeutschland.,1,0,0,0
7803,none,"By harnessing our network of patients and investigators and employing our innovative, web-based trial feasibility and recruitment applications, we significantly cut the time it takes to run a clinical trial.",1,0,0,0
7804,soft,"Fähigkeit zu eigenverantwortlichem Arbeiten, strukturierte Arbeitsweise und großes Organisationsgeschick.",0,1,0,1
7805,tech,Einen sicheren Umgang mit gängigen EDV-Systemen.,0,0,1,2
7806,tech,"Ausgeprägte IT-Affinität verbunden mit sehr guten Kenntnissen u.a in MS Excel, sowie in der Programmierung.",0,0,1,2
7807,none,wwwURL_ADDRESS,1,0,0,0
7808,none,Wir expandieren weiter und erweitern unser Produktportfolio um spannende Elemente. Für unser Wachstum suchen wir Mitarbeiterinnen und Mitarbeiter mit Grips und Feuer!,1,0,0,0
7809,tech,"Weiterentwicklung unserer Tools in HTML, PHP, CSS, MySQL und Java Script",0,0,1,2
7810,soft,Selbstständige Arbeitsweise,0,1,0,1
7811,tech,ISTQB Zertifizierung wünschenswert,0,0,1,2
7812,none,"//Kontakt  Wenn Sie an dieser sehr verantwortungsvollen und facettenreichen Position interessiert sind, steht Ihnen unsere Beraterin Barbara Schmid für einen ersten Kontakt unter der Mobilnummer 0162 2343297 zur Verfügung.",1,0,0,0
7813,none,"Standort OBI Group Holding SE & Co. KGaA Köln, Deutschland",1,0,0,0
7814,none,"Standort Ströer Digital Publishing GmbH Frankfurt am Main, Deutschland",1,0,0,0
7815,soft,"Abgerundet wird Ihr Profil durch Zuverlässigkeit, Flexibilität, Teamgeist und Kommunikationsstärke",0,1,0,1
7816,tech,Kreativität und Zielorientierung in der Mitentwicklung von performanten Creatives,0,0,1,2
7817,soft,Schwindelfreiheit von Vorteil,0,1,0,1
7818,soft,Teamfähigkeit.,0,1,0,1
7819,soft,Hohes Maß an Einsatzbereitschaft und Belastbarkeit sowie eine zuverlässige und sorgfältige Arbeitsweise.,0,1,0,1
7820,none,"Interessiert? Dann bewerben Sie sich jetzt online. Referenznummer T-BMB 02321565 · Bitte beachten Sie die dort genannte Bewerbungsfrist · Kontakt: Recruiting Center, Tel. 0721 915-32060.",1,0,0,0
7821,tech,"Ausgeprägtes übergreifendes BI-Know-How (DWH, analytische Applikationen, Data Mining)",0,0,1,2
7822,soft,Gutes Gespür für Kundenbedürfnisse sowie Kommunikations- und Überzeugungsstärke.,0,1,0,1
7823,soft,"überzeugendes Auftreten, Kontaktfreude und planerisches Vorstellungsvermögen",0,1,0,1
7824,none,"Standort KraussMaffei Technologies GmbH Krauss-Maffei-Str. 2, 80997 München, Deutschland",1,0,0,0
7825,soft,ein hohes Maß an zwischenmenschlicher Kompetenz und Einfühlungsvermögen,0,1,0,1
7826,none,030-IT das mittelständische IT Systemhaus im Herzen der Hauptstadt,1,0,0,0
7827,soft,Eigeninitiative.,0,1,0,1
7828,soft,Sehr gute Englisch-Kenntnisse in Wort und Schrift,0,1,0,1
7829,none,Arbeitsvertragsrichtlinien des Deutschen Caritasverbands AVR mit evtl.,1,0,0,0
7830,none,Unsere besondere Stärke liegt im Bereich Prüfmittelbau.,1,0,0,0
7831,tech,Gute Kenntnisse im 2end Level Support,0,0,1,2
7832,none,Die Craiss Unternehmensgruppe ist ein auf den europäischen Logistikmarkt fokussiertes Familienunternehmen mit breitem Spektrum im Transport- und Logistikbereich.,1,0,0,0
7833,tech,AutoCAD-Kenntnisse von Vorteil.,0,0,1,2
7834,soft,Selbstständige und strukturierte Arbeitsweise,0,1,0,1
7835,tech,Idealerweise Kenntnisse der BRZ-Software.,0,0,1,2
7836,none,Für Fragen steht Ihnen Herr Roland Trocha (Tel.: 06131/802-15187)  gerne zur Verfügung.,1,0,0,0
7837,soft,"Kommunikationsstärke, Kontaktfreudigkeit, Überzeugungskraft und Durchsetzungsvermögen.",0,1,0,1
7838,tech,Entwicklungserfahrungen im Bereich Fahrerassistenzsysteme oder anderen Bereichen der Kraftfahrzeugtechnik sind von Vorteil,0,0,1,2
7839,none,Bewerbungen schwerbehinderter Frauen und Männer sind ebenfalls ausdrücklich erwünscht.,1,0,0,0
